orderid,timestamp,productid,productname,category,quantity,grossvalue,discountvalue,costofgoodssold,customerid,city,locationid,channel,orderstatus,cart_abandoned,total_price
ORD003730,2024-09-15 15:12:58,P0378,Mometasone Furoate 0.1% 15g Box - Store Brand - Store Brand,Dermatology,1,61.32,6.13,25.92,C00052,Medina,E085,Mobile,Completed,0,55.19
ORD003731,2025-01-07 11:35:26,P0379,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand - Store Brand,Personal Care,5,48.1,2.41,32.15,C00355,Dammam,E073,Retail,Completed,0,45.69
ORD003732,2024-09-02 22:44:01,P0257,Refresh Tears Eye Drops Pack - Store Brand,Eye Care,3,104.82,10.48,37.86,C00817,Jeddah,E032,Retail,Completed,0,94.34
ORD003733,2024-11-19 14:53:01,P0073,Pampers Baby Dry Pack,Baby Care,2,243.78,12.19,107.5,C01107,Mecca,E050,Mobile,Returned,0,231.59
ORD003734,2025-01-16 17:15:32,P0316,Clobetasol Cream 0.05% 30g Bottle - Store Brand,Dermatology,3,255.87,38.38,102.24,C00121,Jeddah,E083,Mobile,Completed,1,217.49
ORD003735,2024-09-07 02:16:43,P0251,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Baby Care,5,73.4,7.34,13.85,C00721,Medina,E098,Web,Completed,0,66.06
ORD003736,2025-04-20 10:20:13,P0364,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand - Store Brand,Women's Health,2,33.44,1.67,17.1,C00438,Riyadh,E119,Retail,Completed,0,31.77
ORD003737,2025-05-05 13:34:14,P0106,Symbicort Inhaler Bottle - Store Brand,Respiratory,1,284.2,28.42,134.64,C00137,Mecca,E085,Web,Completed,1,255.78
ORD003738,2025-08-16 17:09:34,P0128,Centrum Multivitamins Bottle - Store Brand - Store Brand,Vitamins,4,242.4,36.36,92.96,C00898,Riyadh,E085,Web,Completed,0,206.04
ORD003739,2024-10-21 09:16:36,P0277,Redoxon Vitamin C 1000mg Pack - Store Brand,Vitamins,2,48.56,0.0,22.42,C00936,Dammam,E115,Mobile,Completed,1,48.56
ORD003740,2025-02-27 23:22:41,P0348,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,5,259.75,38.96,117.25,C00251,Mecca,E001,Web,Completed,0,220.79
ORD003741,2025-03-29 00:03:09,P0310,Aspirin 100mg Pack - Store Brand,Pain Relief,4,22.76,2.28,7.2,C00329,Mecca,E060,Mobile,Completed,0,20.48
ORD003742,2025-01-18 18:55:34,P0316,Clobetasol Cream 0.05% 30g Bottle - Store Brand,Dermatology,1,85.29,0.0,34.08,C00493,Dammam,E051,Mobile,Completed,0,85.29
ORD003743,2025-01-05 03:05:07,P0126,Clobetasol Cream 0.05% 30g Box - Store Brand,Dermatology,3,214.11,32.12,101.1,C01102,Khobar,E039,Web,Completed,1,181.99
ORD003744,2024-04-04 01:35:48,P0140,Ventolin Inhaler Bottle - Store Brand,Respiratory,1,148.67,14.87,69.38,C00565,Dammam,E085,Retail,Completed,0,133.8
ORD003745,2025-04-04 10:54:01,P0030,Redoxon Vitamin C 1000mg Box,Vitamins,1,32.33,1.62,13.7,C00355,Dammam,E077,Mobile,Completed,0,30.71
ORD003746,2025-03-27 06:01:09,P0046,Savlon Antiseptic 100ml Pack,First Aid,3,62.55,0.0,24.96,C00268,Riyadh,E093,Mobile,Completed,0,62.55
ORD003747,2024-12-29 05:34:37,P0078,Duphaston 10mg Box,Women's Health,1,82.15,0.0,33.18,C00580,Riyadh,E043,Web,Returned,1,82.15
ORD003748,2024-05-03 14:20:57,P0114,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,1,12.95,0.0,6.44,C00507,Khobar,E101,Retail,Completed,0,12.95
ORD003749,2024-05-26 13:32:27,P0234,Earol Ear Drops Pack - Store Brand - Store Brand,Ear Care,4,30.16,4.52,21.72,C00775,Medina,E010,Web,Completed,1,25.64
ORD003750,2024-08-19 12:12:04,P0171,Earol Ear Drops Bottle - Store Brand,Ear Care,2,42.7,4.27,16.78,C00977,Medina,E099,Mobile,Completed,0,38.43
ORD003751,2024-07-09 04:16:08,P0297,Centrum Multivitamins Bottle - Store Brand - Store Brand - Store Brand,Vitamins,5,202.5,10.12,97.7,C00398,Medina,E001,Web,Completed,0,192.38
ORD003752,2025-08-13 20:06:08,P0062,Earol Ear Drops Bottle,Ear Care,3,77.64,7.76,31.41,C00038,Medina,E086,Retail,Completed,0,69.88
ORD003753,2025-09-02 10:48:31,P0135,Band-Aid Assorted Bottle - Store Brand - Store Brand,First Aid,3,20.91,3.14,10.38,C00451,Khobar,E062,Web,Completed,0,17.77
ORD003754,2024-05-19 02:48:39,P0380,Clobetasol Cream 0.05% 30g Bottle - Store Brand - Store Brand,Dermatology,1,68.97,6.9,22.1,C00613,Jeddah,E068,Web,Completed,1,62.07
ORD003755,2025-07-23 19:49:31,P0004,Panadol Advance Pack,Pain Relief,1,17.36,2.6,6.69,C00763,Mecca,E110,Retail,Completed,0,14.76
ORD003756,2025-02-11 09:48:18,P0036,Cetaphil Gentle Cleanser Box,Skincare,1,78.58,3.93,29.78,C00801,Dammam,E017,Retail,Completed,0,74.65
ORD003757,2024-07-09 11:36:54,P0322,Pampers Baby Dry Bottle - Store Brand - Store Brand,Baby Care,1,75.96,3.8,37.49,C01151,Riyadh,E097,Web,Completed,1,72.16
ORD003758,2024-11-01 05:16:31,P0136,Panadol Advance Box - Store Brand,Pain Relief,1,11.22,1.68,6.07,C01045,Medina,E009,Mobile,Completed,0,9.54
ORD003759,2024-04-14 12:53:12,P0318,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand,Women's Health,1,23.19,3.48,10.07,C00424,Jeddah,E034,Mobile,Completed,1,19.71
ORD003760,2025-07-07 20:48:50,P0352,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,1,4.63,0.23,2.84,C00509,Riyadh,E041,Retail,Completed,0,4.4
ORD003761,2025-02-07 09:32:40,P0154,Imodium 2mg Pack - Store Brand,Gastrointestinal,4,99.08,14.86,30.92,C00367,Medina,E036,Web,Completed,0,84.22
ORD003762,2025-06-14 10:51:38,P0309,Panadol Extra Pack - Store Brand - Store Brand,Pain Relief,3,20.91,1.05,10.02,C00752,Riyadh,E085,Web,Completed,0,19.86
ORD003763,2025-07-29 05:42:36,P0304,Imodium 2mg Bottle - Store Brand,Gastrointestinal,4,101.56,15.23,35.96,C00447,Medina,E117,Web,Completed,0,86.33
ORD003764,2025-03-16 02:41:19,P0329,Mometasone Furoate 0.1% 15g Pack - Store Brand - Store Brand - Store Brand,Dermatology,2,78.74,7.87,35.2,C00893,Medina,E109,Retail,Returned,0,70.87
ORD003765,2024-08-13 16:04:02,P0254,Imodium 2mg Box - Store Brand - Store Brand - Store Brand,Gastrointestinal,4,46.96,7.04,19.04,C00141,Dammam,E098,Web,Completed,0,39.92
ORD003766,2024-10-01 20:07:47,P0224,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,4,138.76,20.81,62.72,C00337,Jeddah,E099,Mobile,Completed,0,117.95
ORD003767,2024-06-21 04:22:52,P0310,Aspirin 100mg Pack - Store Brand,Pain Relief,1,5.69,0.28,1.8,C00416,Mecca,E029,Web,Completed,0,5.41
ORD003768,2024-11-26 21:19:37,P0319,Redoxon Vitamin C 1000mg Pack - Store Brand - Store Brand - Store Brand,Vitamins,2,22.94,3.44,7.36,C00208,Riyadh,E011,Mobile,Completed,0,19.5
ORD003769,2025-06-27 05:04:55,P0221,Otrivin Nasal Spray Box - Store Brand - Store Brand - Store Brand,Cold & Flu,3,27.0,0.0,14.25,C00610,Jeddah,E099,Mobile,Completed,0,27.0
ORD003770,2025-03-31 22:43:04,P0032,Omega-3 Fish Oil Bottle,Vitamins,2,154.44,0.0,79.94,C00997,Riyadh,E022,Retail,Completed,0,154.44
ORD003771,2024-04-04 05:59:37,P0241,Imodium 2mg Box - Store Brand - Store Brand,Gastrointestinal,3,57.21,5.72,17.43,C00827,Jeddah,E050,Retail,Completed,0,51.49
ORD003772,2025-02-06 07:59:27,P0330,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Personal Care,1,8.29,1.24,4.64,C00230,Medina,E051,Mobile,Completed,0,7.05
ORD003773,2024-11-29 15:03:44,P0053,Clobetasol Cream 0.05% 30g Bottle,Dermatology,2,226.22,0.0,88.64,C00576,Mecca,E069,Mobile,Completed,0,226.22
ORD003774,2024-12-15 16:55:54,P0077,Duphaston 10mg Bottle,Women's Health,3,234.87,35.23,104.34,C00928,Riyadh,E060,Mobile,Completed,0,199.64
ORD003775,2025-07-03 06:42:39,P0025,Centrum Multivitamins Pack,Vitamins,4,446.56,66.98,146.68,C00522,Medina,E110,Mobile,Completed,0,379.58
ORD003776,2025-06-04 07:01:44,P0113,Panadol Advance Bottle - Store Brand,Pain Relief,5,64.25,3.21,33.65,C01171,Khobar,E033,Mobile,Completed,0,61.04
ORD003777,2024-05-19 01:12:33,P0240,Pampers Baby Dry Box - Store Brand,Baby Care,1,86.77,4.34,37.42,C00667,Jeddah,E051,Retail,Completed,0,82.43
ORD003778,2025-05-06 20:24:06,P0079,Femibion Prenatal Pack,Vitamins,2,303.62,30.36,118.04,C00436,Medina,E051,Retail,Completed,1,273.26
ORD003779,2024-06-11 19:18:30,P0308,Omega-3 Fish Oil Pack - Store Brand - Store Brand - Store Brand,Vitamins,1,44.01,4.4,18.55,C00134,Mecca,E072,Web,Completed,0,39.61
ORD003780,2024-08-31 12:32:33,P0105,Pampers Baby Dry Pack - Store Brand,Baby Care,1,75.01,0.0,42.36,C00517,Khobar,E070,Web,Completed,0,75.01
ORD003781,2024-04-16 21:08:20,P0339,Imodium 2mg Box - Store Brand - Store Brand,Gastrointestinal,3,55.83,2.79,19.08,C01186,Jeddah,E074,Retail,Completed,0,53.04
ORD003782,2025-04-24 02:07:48,P0244,Multivitamin Gummies Kids Bottle - Store Brand,Vitamins,2,101.38,5.07,36.16,C00115,Khobar,E103,Web,Completed,0,96.31
ORD003783,2024-05-26 14:39:57,P0206,Femibion Prenatal Bottle - Store Brand,Vitamins,1,116.71,17.51,44.02,C00246,Khobar,E030,Mobile,Cancelled,0,99.2
ORD003784,2025-05-20 02:28:12,P0066,Gaviscon 200ml Box,Gastrointestinal,1,53.76,2.69,17.11,C00793,Dammam,E001,Web,Completed,1,51.07
ORD003785,2024-04-09 10:47:11,P0111,Pampers Baby Dry Bottle - Store Brand,Baby Care,2,234.46,11.72,80.44,C00781,Mecca,E070,Web,Completed,0,222.74
ORD003786,2025-02-25 06:47:17,P0384,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,3,21.0,1.05,9.12,C00690,Jeddah,E063,Mobile,Completed,0,19.95
ORD003787,2025-07-24 16:57:26,P0335,Neutrogena Hydro Boost Bottle - Store Brand,Skincare,1,92.63,0.0,31.49,C00871,Dammam,E021,Mobile,Completed,0,92.63
ORD003788,2024-12-05 20:29:31,P0289,Gaviscon 200ml Pack - Store Brand,Gastrointestinal,1,42.15,0.0,12.09,C00440,Riyadh,E003,Retail,Completed,0,42.15
ORD003789,2025-04-25 15:14:56,P0022,Otrivin Nasal Spray Pack,Cold & Flu,1,30.0,3.0,11.92,C01076,Riyadh,E089,Mobile,Completed,0,27.0
ORD003790,2024-07-01 00:39:05,P0229,Imodium 2mg Box - Store Brand - Store Brand - Store Brand,Gastrointestinal,2,22.68,1.13,11.46,C00131,Medina,E027,Mobile,Completed,1,21.55
ORD003791,2024-03-31 07:22:09,P0130,Symbicort Inhaler Bottle - Store Brand - Store Brand,Respiratory,5,946.45,47.32,514.1,C00492,Jeddah,E017,Web,Completed,0,899.13
ORD003792,2024-03-25 03:49:37,P0053,Clobetasol Cream 0.05% 30g Bottle,Dermatology,3,339.33,16.97,132.96,C00407,Riyadh,E086,Web,Completed,0,322.36
ORD003793,2024-08-23 08:45:15,P0182,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand,Personal Care,5,80.1,8.01,39.2,C00275,Medina,E104,Web,Completed,1,72.09
ORD003794,2025-06-11 03:07:03,P0310,Aspirin 100mg Pack - Store Brand,Pain Relief,1,5.69,0.0,1.8,C00733,Dammam,E111,Mobile,Completed,1,5.69
ORD003795,2024-09-10 17:06:11,P0020,NeoCitran Hot Drink Bottle,Cold & Flu,1,20.19,3.03,10.78,C00468,Medina,E079,Web,Completed,0,17.16
ORD003796,2024-03-30 03:40:32,P0209,Omega-3 Fish Oil Pack - Store Brand - Store Brand,Vitamins,1,49.4,0.0,25.24,C01100,Riyadh,E033,Web,Completed,0,49.4
ORD003797,2024-04-06 14:49:18,P0068,Imodium 2mg Bottle,Gastrointestinal,1,30.04,4.51,11.79,C01148,Dammam,E051,Web,Completed,0,25.53
ORD003798,2025-09-06 15:00:23,P0251,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Baby Care,2,29.36,2.94,5.54,C00286,Mecca,E101,Mobile,Completed,0,26.42
ORD003799,2024-12-03 15:56:25,P0054,Clobetasol Cream 0.05% 30g Box,Dermatology,3,335.91,0.0,136.32,C00959,Mecca,E063,Web,Completed,1,335.91
ORD003800,2025-09-12 11:15:18,P0070,Johnson's Baby Oil 200ml Pack,Baby Care,1,39.18,0.0,15.6,C00434,Medina,E076,Web,Completed,0,39.18
ORD003801,2024-03-27 16:25:23,P0365,Otrivin Nasal Spray Box - Store Brand,Cold & Flu,1,18.99,0.0,7.08,C00605,Khobar,E084,Mobile,Completed,1,18.99
ORD003802,2024-06-07 15:26:17,P0185,Femibion Prenatal Pack - Store Brand,Vitamins,3,321.12,16.06,145.5,C00979,Khobar,E016,Web,Completed,0,305.06
ORD003803,2025-01-06 06:44:19,P0365,Otrivin Nasal Spray Box - Store Brand,Cold & Flu,1,18.99,0.95,7.08,C00094,Medina,E090,Web,Completed,0,18.04
ORD003804,2024-11-29 22:04:38,P0017,Vicks VapoRub 50g Bottle,Cold & Flu,2,30.5,1.52,11.44,C00206,Medina,E059,Mobile,Completed,0,28.98
ORD003805,2024-12-19 16:45:55,P0152,NeoCitran Hot Drink Pack - Store Brand - Store Brand,Cold & Flu,5,52.2,0.0,32.9,C00152,Jeddah,E090,Retail,Completed,1,52.2
ORD003806,2024-08-05 09:29:39,P0251,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand - Store Brand - Store Brand,Baby Care,5,73.4,3.67,13.85,C00079,Riyadh,E077,Web,Completed,0,69.73
ORD003807,2024-06-20 22:07:49,P0056,Mometasone Furoate 0.1% 15g Bottle,Dermatology,4,419.16,20.96,174.6,C00270,Dammam,E105,Web,Completed,1,398.2
ORD003808,2024-08-11 00:05:16,P0066,Gaviscon 200ml Box,Gastrointestinal,2,107.52,5.38,34.22,C01159,Jeddah,E052,Web,Completed,1,102.14
ORD003809,2024-10-23 14:58:43,P0313,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,2,129.74,0.0,32.12,C00592,Medina,E031,Web,Completed,0,129.74
ORD003810,2025-05-11 11:08:40,P0173,Cetaphil Gentle Cleanser Box - Store Brand,Skincare,4,245.28,0.0,91.0,C00017,Medina,E091,Mobile,Completed,1,245.28
ORD003811,2024-05-14 07:48:17,P0028,Redoxon Vitamin C 1000mg Pack,Vitamins,3,90.57,9.06,41.46,C00441,Mecca,E106,Retail,Completed,0,81.51
ORD003812,2025-01-02 18:49:16,P0048,Savlon Antiseptic 100ml Box,First Aid,5,91.7,9.17,32.55,C00588,Jeddah,E089,Mobile,Completed,0,82.53
ORD003813,2025-06-29 02:17:20,P0310,Aspirin 100mg Pack - Store Brand,Pain Relief,4,22.76,0.0,7.2,C00685,Mecca,E042,Mobile,Completed,1,22.76
ORD003814,2025-03-02 00:31:17,P0364,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand - Store Brand,Women's Health,1,16.72,2.51,8.55,C00588,Jeddah,E077,Mobile,Completed,0,14.21
ORD003815,2025-09-02 14:54:49,P0027,Centrum Multivitamins Box,Vitamins,1,109.63,16.44,45.57,C00887,Mecca,E076,Mobile,Completed,0,93.19
ORD003816,2024-12-05 08:12:50,P0262,Otrivin Nasal Spray Box - Store Brand - Store Brand - Store Brand,Cold & Flu,2,20.12,1.01,7.82,C00308,Riyadh,E057,Retail,Completed,0,19.11
ORD003817,2024-05-30 03:16:17,P0065,Gaviscon 200ml Bottle,Gastrointestinal,5,252.8,0.0,87.45,C00031,Medina,E071,Mobile,Completed,0,252.8
ORD003818,2025-05-09 02:28:39,P0075,Pampers Baby Dry Box,Baby Care,2,251.5,0.0,97.3,C00351,Mecca,E103,Mobile,Completed,0,251.5
ORD003819,2024-08-10 23:17:18,P0311,Pampers Baby Dry Box - Store Brand,Baby Care,1,77.12,3.86,29.88,C00396,Jeddah,E026,Web,Completed,1,73.26
ORD003820,2024-05-09 04:24:59,P0268,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand,Women's Health,1,25.38,1.27,11.56,C00519,Dammam,E035,Web,Completed,0,24.11
ORD003821,2024-07-01 20:50:50,P0390,Femibion Prenatal Pack - Store Brand,Vitamins,3,337.65,16.88,122.37,C00795,Jeddah,E001,Mobile,Returned,0,320.77
ORD003822,2025-01-20 05:07:39,P0293,Band-Aid Assorted Pack - Store Brand - Store Brand,First Aid,4,26.8,0.0,11.68,C00587,Medina,E096,Web,Completed,1,26.8
ORD003823,2025-06-14 09:12:00,P0301,Gaviscon 200ml Bottle - Store Brand - Store Brand,Gastrointestinal,4,118.36,5.92,48.76,C00421,Riyadh,E060,Web,Completed,0,112.44
ORD003824,2025-01-22 22:57:27,P0093,Multivitamin Gummies Kids Box,Vitamins,5,270.75,13.54,106.85,C00009,Medina,E028,Mobile,Completed,0,257.21
ORD003825,2024-07-14 00:11:41,P0081,Femibion Prenatal Box,Vitamins,2,318.6,47.79,151.74,C00313,Dammam,E066,Mobile,Completed,0,270.81
ORD003826,2024-09-21 09:12:28,P0257,Refresh Tears Eye Drops Pack - Store Brand,Eye Care,5,174.7,26.2,63.1,C00072,Medina,E051,Mobile,Completed,0,148.5
ORD003827,2025-08-05 23:50:57,P0114,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,1,12.95,0.65,6.44,C00922,Dammam,E064,Mobile,Completed,0,12.3
ORD003828,2024-10-23 21:10:47,P0037,Neutrogena Hydro Boost Pack,Skincare,1,125.66,12.57,44.5,C00888,Jeddah,E112,Mobile,Completed,0,113.09
ORD003829,2025-03-08 23:15:53,P0306,Mometasone Furoate 0.1% 15g Pack - Store Brand - Store Brand - Store Brand,Dermatology,2,76.18,3.81,45.16,C00017,Medina,E096,Web,Completed,0,72.37
ORD003830,2024-10-30 04:28:37,P0012,Voltaren Emulgel 50g Box,Pain Relief,3,147.06,14.71,61.59,C00410,Jeddah,E099,Web,Completed,0,132.35
ORD003831,2025-09-09 10:01:21,P0398,Johnson's Baby Oil 200ml Box - Store Brand,Baby Care,1,30.69,3.07,9.35,C01124,Khobar,E032,Web,Completed,0,27.62
ORD003832,2025-07-10 17:17:14,P0080,Femibion Prenatal Bottle,Vitamins,2,369.2,0.0,126.52,C00101,Medina,E060,Mobile,Completed,1,369.2
ORD003833,2024-12-30 14:21:21,P0348,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,2,103.9,10.39,46.9,C00394,Dammam,E058,Mobile,Completed,1,93.51
ORD003834,2024-12-04 04:23:23,P0239,Omega-3 Fish Oil Pack - Store Brand - Store Brand - Store Brand,Vitamins,2,63.6,0.0,30.78,C00874,Dammam,E049,Web,Completed,0,63.6
ORD003835,2024-11-16 02:22:12,P0015,Brufen 400mg Box,Pain Relief,3,63.81,9.57,25.08,C00852,Medina,E108,Retail,Completed,1,54.24
ORD003836,2025-08-11 12:17:36,P0184,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,3,251.52,37.73,97.35,C01021,Jeddah,E060,Retail,Completed,0,213.79
ORD003837,2024-11-23 15:33:44,P0027,Centrum Multivitamins Box,Vitamins,3,328.89,0.0,136.71,C00458,Riyadh,E063,Mobile,Completed,0,328.89
ORD003838,2024-07-16 09:34:50,P0029,Redoxon Vitamin C 1000mg Bottle,Vitamins,1,34.61,3.46,11.43,C00613,Jeddah,E037,Web,Completed,1,31.15
ORD003839,2025-06-17 17:51:24,P0371,Clobetasol Cream 0.05% 30g Box - Store Brand - Store Brand - Store Brand,Dermatology,2,73.2,7.32,39.2,C00068,Riyadh,E017,Retail,Completed,0,65.88
ORD003840,2024-08-15 10:31:54,P0103,Otrivin Nasal Spray Box - Store Brand,Cold & Flu,1,17.43,0.87,7.62,C00302,Khobar,E120,Mobile,Completed,0,16.56
ORD003841,2024-08-21 20:53:21,P0156,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,1,66.9,3.35,16.49,C00477,Riyadh,E041,Mobile,Completed,0,63.55
ORD003842,2024-10-30 03:15:04,P0031,Omega-3 Fish Oil Pack,Vitamins,2,188.58,9.43,84.54,C01165,Mecca,E034,Mobile,Completed,0,179.15
ORD003843,2024-06-30 08:34:30,P0275,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand - Store Brand,Dermatology,1,55.03,8.25,12.21,C00791,Mecca,E063,Web,Completed,0,46.78
ORD003844,2024-04-17 21:29:35,P0170,Pampers Baby Dry Pack - Store Brand - Store Brand,Baby Care,2,110.96,11.1,42.96,C00029,Jeddah,E041,Web,Completed,0,99.86
ORD003845,2024-07-16 13:00:58,P0182,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand,Personal Care,1,16.02,2.4,7.84,C00658,Riyadh,E015,Web,Completed,1,13.62
ORD003846,2024-11-18 02:33:34,P0258,Omega-3 Fish Oil Box - Store Brand,Vitamins,1,66.98,6.7,26.12,C00236,Khobar,E073,Web,Completed,1,60.28
ORD003847,2024-06-17 07:21:57,P0247,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,3,43.95,0.0,15.27,C00119,Riyadh,E071,Mobile,Returned,0,43.95
ORD003848,2025-07-29 02:02:19,P0181,Centrum Multivitamins Pack - Store Brand,Vitamins,1,80.12,0.0,28.79,C00951,Khobar,E108,Web,Completed,1,80.12
ORD003849,2024-06-11 06:09:59,P0025,Centrum Multivitamins Pack,Vitamins,4,446.56,22.33,146.68,C00115,Khobar,E112,Web,Returned,0,424.23
ORD003850,2025-08-14 15:59:12,P0161,Gaviscon 200ml Bottle - Store Brand,Gastrointestinal,3,114.09,0.0,43.86,C01085,Mecca,E047,Web,Completed,0,114.09
ORD003851,2024-10-01 20:29:56,P0192,Clobetasol Cream 0.05% 30g Pack - Store Brand,Dermatology,3,213.93,21.39,96.75,C00562,Mecca,E048,Web,Completed,0,192.54
ORD003852,2025-06-16 23:01:08,P0216,Aspirin 100mg Pack - Store Brand - Store Brand,Pain Relief,1,4.23,0.21,1.75,C00107,Riyadh,E053,Web,Completed,0,4.02
ORD003853,2025-04-15 02:44:55,P0361,Omega-3 Fish Oil Pack - Store Brand - Store Brand - Store Brand,Vitamins,2,68.86,6.89,38.24,C00748,Dammam,E119,Mobile,Completed,0,61.97
ORD003854,2025-04-06 03:11:03,P0177,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,2,187.84,9.39,62.72,C01154,Riyadh,E074,Mobile,Completed,1,178.45
ORD003855,2024-04-19 10:30:41,P0349,Redoxon Vitamin C 1000mg Bottle - Store Brand - Store Brand,Vitamins,1,13.39,0.67,7.36,C00603,Khobar,E089,Mobile,Completed,1,12.72
ORD003856,2025-08-18 03:23:31,P0293,Band-Aid Assorted Pack - Store Brand - Store Brand,First Aid,5,33.5,1.68,14.6,C00722,Dammam,E055,Retail,Completed,0,31.82
ORD003857,2025-09-06 12:43:34,P0147,Clobetasol Cream 0.05% 30g Pack - Store Brand,Dermatology,1,84.16,0.0,25.23,C00268,Riyadh,E073,Web,Returned,0,84.16
ORD003858,2025-01-27 23:27:05,P0208,Voltaren Emulgel 50g Box - Store Brand,Pain Relief,1,33.07,0.0,13.81,C00888,Jeddah,E056,Mobile,Completed,0,33.07
ORD003859,2024-05-14 02:44:10,P0297,Centrum Multivitamins Bottle - Store Brand - Store Brand - Store Brand,Vitamins,5,202.5,0.0,97.7,C01027,Mecca,E023,Web,Completed,0,202.5
ORD003860,2024-10-05 08:44:23,P0294,Colgate Total Bottle - Store Brand,Oral Care,1,14.82,0.0,4.7,C01128,Khobar,E059,Web,Completed,0,14.82
ORD003861,2024-06-19 21:46:47,P0143,Mometasone Furoate 0.1% 15g Pack - Store Brand - Store Brand,Dermatology,1,53.27,0.0,27.83,C01184,Khobar,E071,Mobile,Completed,0,53.27
ORD003862,2025-06-22 19:27:38,P0041,Nivea Body Lotion 400ml Bottle,Personal Care,3,98.61,0.0,46.83,C00076,Mecca,E095,Mobile,Completed,1,98.61
ORD003863,2025-08-08 21:43:19,P0375,Otrivin Nasal Spray Pack - Store Brand,Cold & Flu,2,36.08,0.0,17.86,C01033,Medina,E001,Retail,Completed,1,36.08
ORD003864,2024-05-28 00:30:09,P0209,Omega-3 Fish Oil Pack - Store Brand - Store Brand,Vitamins,1,49.4,7.41,25.24,C01080,Mecca,E006,Retail,Completed,0,41.99
ORD003865,2024-07-13 20:09:53,P0358,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,2,67.62,10.14,26.56,C00727,Medina,E057,Mobile,Completed,0,57.48
ORD003866,2024-11-23 01:38:53,P0123,Imodium 2mg Box - Store Brand - Store Brand,Gastrointestinal,1,16.26,1.63,6.66,C00210,Mecca,E063,Mobile,Completed,1,14.63
ORD003867,2024-07-30 07:18:42,P0187,Omega-3 Fish Oil Pack - Store Brand,Vitamins,4,270.68,13.53,138.08,C00307,Mecca,E008,Web,Completed,0,257.15
ORD003868,2024-05-23 10:42:58,P0255,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand - Store Brand,Dermatology,5,277.4,13.87,67.65,C00023,Jeddah,E054,Retail,Completed,0,263.53
ORD003869,2024-10-09 21:30:33,P0091,Multivitamin Gummies Kids Pack,Vitamins,2,122.0,18.3,49.14,C00779,Medina,E047,Mobile,Completed,0,103.7
ORD003870,2025-04-08 09:26:55,P0159,Panadol Extra Box - Store Brand,Pain Relief,2,19.06,2.86,5.42,C00480,Khobar,E105,Mobile,Completed,1,16.2
ORD003871,2024-10-15 00:13:41,P0195,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand,Baby Care,2,44.0,4.4,14.72,C00198,Mecca,E118,Mobile,Completed,0,39.6
ORD003872,2025-03-16 01:30:22,P0191,Brufen 400mg Bottle - Store Brand,Pain Relief,1,18.55,2.78,5.14,C00638,Mecca,E089,Web,Completed,0,15.77
ORD003873,2024-04-02 21:58:45,P0162,Johnson's Baby Oil 200ml Bottle - Store Brand,Baby Care,2,51.98,5.2,21.7,C00147,Mecca,E054,Web,Completed,0,46.78
ORD003874,2025-02-23 01:09:11,P0219,Brufen 400mg Pack - Store Brand,Pain Relief,1,17.43,2.61,7.31,C00366,Jeddah,E118,Web,Completed,1,14.82
